,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
237,0.025912835798443053,Topic distribution,euclidean,Topic euclidean,OOD1,lime,contigious
238,0.13870355486869812,Topic distribution,variational,Topic variational,OOD1,lime,contigious
239,0.004374640993773937,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,lime,contigious
240,0.16217000236253729,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,lime,contigious
241,27.923046736726384,Term distribution,renyi,Term renyi,OOD2,lime,contigious
242,0.040198532961527866,Term distribution,cosine,Term cosine,OOD2,lime,contigious
243,0.02682580204418813,Term distribution,euclidean,Term euclidean,OOD2,lime,contigious
244,0.6679814264776457,Term distribution,variational,Term variational,OOD2,lime,contigious
245,0.25312288884890904,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,lime,contigious
246,0.005552383605390787,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,lime,contigious
247,0.022192563888237947,Topic distribution,renyi,Topic renyi,OOD2,lime,contigious
248,0.018671691417694092,Topic distribution,cosine,Topic cosine,OOD2,lime,contigious
249,0.030848111599038334,Topic distribution,euclidean,Topic euclidean,OOD2,lime,contigious
250,0.1657627373933792,Topic distribution,variational,Topic variational,OOD2,lime,contigious
251,0.00558736314997077,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,lime,contigious
252,0.12787800394211865,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),deeplift,contigious
253,22.19397013929448,Term distribution,renyi,Term renyi,In Domain(Baseline),deeplift,contigious
254,0.013370748793047227,Term distribution,cosine,Term cosine,In Domain(Baseline),deeplift,contigious
255,0.021082754231214803,Term distribution,euclidean,Term euclidean,In Domain(Baseline),deeplift,contigious
256,0.5579352152309487,Term distribution,variational,Term variational,In Domain(Baseline),deeplift,contigious
257,0.19176985381319564,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),deeplift,contigious
258,0.004284313414245844,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),deeplift,contigious
259,0.016609575600179286,Topic distribution,renyi,Topic renyi,In Domain(Baseline),deeplift,contigious
260,0.012781620025634766,Topic distribution,cosine,Topic cosine,In Domain(Baseline),deeplift,contigious
261,0.026931823554792858,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),deeplift,contigious
262,0.1450677514076233,Topic distribution,variational,Topic variational,In Domain(Baseline),deeplift,contigious
263,0.004301069304347038,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),deeplift,contigious
264,0.13202053110618395,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,deeplift,contigious
265,22.54148854552242,Term distribution,renyi,Term renyi,OOD1,deeplift,contigious
266,0.013474607096435443,Term distribution,cosine,Term cosine,OOD1,deeplift,contigious
267,0.021051636637939377,Term distribution,euclidean,Term euclidean,OOD1,deeplift,contigious
268,0.5684353701160844,Term distribution,variational,Term variational,OOD1,deeplift,contigious
269,0.198559479571203,Term distribution,bhattacharyya,Term bhattacharyya,OOD1,deeplift,contigious
270,0.0036469665355980396,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD1,deeplift,contigious
271,0.014488622408409067,Topic distribution,renyi,Topic renyi,OOD1,deeplift,contigious
272,0.009208142757415771,Topic distribution,cosine,Topic cosine,OOD1,deeplift,contigious
273,0.023513748126465832,Topic distribution,euclidean,Topic euclidean,OOD1,deeplift,contigious
274,0.12289348989725113,Topic distribution,variational,Topic variational,OOD1,deeplift,contigious
275,0.003661652561277151,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,deeplift,contigious
276,0.12802190217050624,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,deeplift,contigious
277,22.23217969741154,Term distribution,renyi,Term renyi,OOD2,deeplift,contigious
278,0.01514258672634361,Term distribution,cosine,Term cosine,OOD2,deeplift,contigious
279,0.022326948210211882,Term distribution,euclidean,Term euclidean,OOD2,deeplift,contigious
280,0.5662360613096031,Term distribution,variational,Term variational,OOD2,deeplift,contigious
281,0.1912212259719473,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,deeplift,contigious
282,0.0035481322556734085,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,deeplift,contigious
283,0.013754363467932938,Topic distribution,renyi,Topic renyi,OOD2,deeplift,contigious
284,0.010329961776733398,Topic distribution,cosine,Topic cosine,OOD2,deeplift,contigious
285,0.023835744068515494,Topic distribution,euclidean,Topic euclidean,OOD2,deeplift,contigious
286,0.12181228399276733,Topic distribution,variational,Topic variational,OOD2,deeplift,contigious
287,0.003561333753168583,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,deeplift,contigious
288,0.15717232372551737,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),gradients,contigious
289,27.32580966101038,Term distribution,renyi,Term renyi,In Domain(Baseline),gradients,contigious
290,0.019910543351196575,Term distribution,cosine,Term cosine,In Domain(Baseline),gradients,contigious
291,0.02858219652441501,Term distribution,euclidean,Term euclidean,In Domain(Baseline),gradients,contigious
