,Similarity,Representations,Measure,Rep_Mea,Domain,attribute_name,threshold
272,0.0478895902633667,Topic distribution,cosine,Topic cosine,OOD1,lime,contigious
273,0.07476602695810931,Topic distribution,euclidean,Topic euclidean,OOD1,lime,contigious
274,0.28147780895233154,Topic distribution,variational,Topic variational,OOD1,lime,contigious
275,0.01707802712917328,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD1,lime,contigious
276,0.08292459326863962,Term distribution,jensen-shannon,Term jensen-shannon,OOD2,lime,contigious
277,10.602710818055723,Term distribution,renyi,Term renyi,OOD2,lime,contigious
278,0.021185234199470382,Term distribution,cosine,Term cosine,OOD2,lime,contigious
279,0.02160632576044325,Term distribution,euclidean,Term euclidean,OOD2,lime,contigious
280,0.4640557181152172,Term distribution,variational,Term variational,OOD2,lime,contigious
281,0.11017434737784787,Term distribution,bhattacharyya,Term bhattacharyya,OOD2,lime,contigious
282,0.021078970283269882,Topic distribution,jensen-shannon,Topic jensen-shannon,OOD2,lime,contigious
283,0.08135178992578129,Topic distribution,renyi,Topic renyi,OOD2,lime,contigious
284,0.07116639614105225,Topic distribution,cosine,Topic cosine,OOD2,lime,contigious
285,0.0929815351452189,Topic distribution,euclidean,Topic euclidean,OOD2,lime,contigious
286,0.32702958583831787,Topic distribution,variational,Topic variational,OOD2,lime,contigious
287,0.021554436534643173,Topic distribution,bhattacharyya,Topic bhattacharyya,OOD2,lime,contigious
288,0.04586574017274448,Term distribution,jensen-shannon,Term jensen-shannon,In Domain(Baseline),deeplift,contigious
289,8.119182148619783,Term distribution,renyi,Term renyi,In Domain(Baseline),deeplift,contigious
290,0.0009324935441989979,Term distribution,cosine,Term cosine,In Domain(Baseline),deeplift,contigious
291,0.004969917468617797,Term distribution,euclidean,Term euclidean,In Domain(Baseline),deeplift,contigious
292,0.26482820336590485,Term distribution,variational,Term variational,In Domain(Baseline),deeplift,contigious
293,0.06168452213775009,Term distribution,bhattacharyya,Term bhattacharyya,In Domain(Baseline),deeplift,contigious
294,0.006028445903211832,Topic distribution,jensen-shannon,Topic jensen-shannon,In Domain(Baseline),deeplift,contigious
295,0.024267581949784237,Topic distribution,renyi,Topic renyi,In Domain(Baseline),deeplift,contigious
296,0.012970149517059326,Topic distribution,cosine,Topic cosine,In Domain(Baseline),deeplift,contigious
297,0.0515352570239815,Topic distribution,euclidean,Topic euclidean,In Domain(Baseline),deeplift,contigious
298,0.18373234570026398,Topic distribution,variational,Topic variational,In Domain(Baseline),deeplift,contigious
299,0.006063088774681091,Topic distribution,bhattacharyya,Topic bhattacharyya,In Domain(Baseline),deeplift,contigious
300,0.07029911873078597,Term distribution,jensen-shannon,Term jensen-shannon,OOD1,deeplift,contigious
